Key,SF_ID-1,SF_ID-2,Customer Name,Street,City,State,Country.region,ZIP,FIPS,lat,long,SalesPerson,Count of YM,Max of YM,Min of YM,Current Customer,Months Since Last Purchase, TotalSales_L12M , SalesPerMonth ,Bucket
1063,00160000010QGcZAAW,,Royal Palm Boat Sales & Brokerage,700 N INDIANA AVE,Englewood,FL,USA,34223,12115,26.97849,-82.357395,Nickeshia Bowen,12,201608,201509,1,0," $6,108 ", $509 ,4
114,00160000010Q4YxAAK,,Tocci Yachts,PO Box 1306,Pittsburg,CA,USA,94565,06013,38.026865,-121.937182,John Souch,12,201608,201509,1,0," $6,105 ", $509 ,4
1693,00160000010QCgHAAW,,Chapmans Sports Center,5605 Davison Rd,Lapeer,MI,USA,48446,26087,43.041406,-83.443382,Zach Bower,12,201608,201509,1,0," $6,099 ", $508 ,4
1423,00160000010Q5OdAAK,,Sundance Boat Sales pka Chesapeake Boat Sales,2010 Knollview Drive,Pasadena,MD,USA,21122,24003,39.144917,-76.456389,Scott Rhodes,12,201608,201509,1,0," $6,097 ", $508 ,4
1317,00160000010Q7V5AAK,,Anglers Outpost & Marine,96 S Camp Dick Road,Lancaster,KY,USA,40444,21079,37.683184,-84.583605,JJ Aho,12,201608,201509,1,0," $6,095 ", $508 ,4
631,00160000010Q8CFAA0,,Calusa Island Marina,385 Angler Drive,Goodland,FL,USA,34140,12021,25.92239,-81.650487,Carie Godfrey,10,201606,201509,0,2," $5,075 ", $508 ,4
3541,00160000010QGm1AAG,,Encore Yacht Sales LLC,67 St Mihiel Dr,Riverside,NJ,USA,08075,34005,40.031344,-74.975305,Nick Glass,10,201608,201511,1,0," $5,075 ", $508 ,4
673,0013200001C600BAAR,,SACS USA MARINE,"2550 South Bayshore Drive

Suite 208",Miami,FL,USA,33133,12025,25.73282,-80.232985,Carie Godfrey,11,201607,201509,0,1," $5,583 ", $508 ,4
479,00160000015V1ioAAC,,Big Wave Marine Group LLC,232 Basin Drive,Fort Lauderdale,FL,USA,33308,12011,26.189247,-80.099479,Whit Hall,9,201605,201509,0,3," $4,567 ", $507 ,4
953,00160000015VFi3AAG,,360 Yacht Sales,"433 Plaza Real

Suite 275",Boca Raton,FL,USA,33432,12099,26.423069,-80.138129,Carie Godfrey,9,201605,201509,0,3," $4,561 ", $507 ,4
3738,0013200001F2kAsAAJ,,Sirocco Marine,64 Old South River Rd,Edgewater,MD,USA,21037,24003,38.893805,-76.501178,Scott Rhodes,5,201608,201604,1,0," $2,529 ", $506 ,4
910,0013200001A2QoKAAV,,Yachtmann.com,8867 Abbey Leaf LN,Orlando,FL,USA,32827,12095,28.421043,-81.264967,Whit Hall,12,201608,201509,1,0," $6,062 ", $505 ,4
2422,00160000010Q5VKAA0,,Atlantic Coast Yacht Brokers,547 Thames St,Newport,RI,USA,02840,44005,41.478068,-71.31414,Jason White,12,201608,201509,1,0," $6,059 ", $505 ,4
1409,00160000010Q5LIAA0,,Lyman-Morse Boatbuilding Co.,84 Knox St,Thomaston,ME,USA,04861,23013,44.077339,-69.182313,Jason White,12,201608,201509,1,0," $6,055 ", $505 ,4
2012,00160000010Q4oiAAC,,Holiday Harbor,PO Box 609,Celoron,NY,USA,14720,36013,42.1095,-79.2831,Jason White,12,201608,201509,1,0," $6,053 ", $504 ,4
2138,00160000010Q4VuAAK,,McCotters Marina and Boat Yard,179 McCotters Marina Rd,Washington,NC,USA,27889,37013,35.487165,-76.958793,Brooks Mclean,12,201608,201509,1,0," $6,053 ", $504 ,4
2886,00160000010Q6r1AAC,,Fairhaven Yacht Sales pka: Ripple Yacht Sales,PO Box 1531,La Conner,WA,USA,98257,53057,48.414123,-122.508364,Kirk Lamb,12,201608,201509,1,0," $6,053 ", $504 ,4
1739,00160000010QJRLAA4,,ME Yacht Restoration,"241 W Lakewood Blvd #10, Holland, MI 49424",Holland,MI,USA,49424,26139,42.804944,-86.118964,Scott Rhodes,12,201608,201509,1,0," $6,049 ", $504 ,4
2997,00160000010QAYbAAO,,Jerry's Marine,N1599 Maple Ridge Road,Lake Geneva,WI,USA,53147,55127,42.550566,-88.502021,Sarah Gregory,12,201608,201509,1,0," $6,046 ", $504 ,4
1386,00160000010Q5CrAAK,,Gulf of Maine Yacht Sales,322 Bayview St,Yarmouth,ME,USA,04096,23005,43.799577,-70.163468,Jason White,12,201608,201509,1,0," $6,034 ", $503 ,4
2910,00160000010QJWFAA4,,"Waya Group, Inc.","1205 Craftsman Way

Suite 111",Everett,WA,USA,98201,53061,48.202537,-122.127845,Patrick Sullivan,12,201608,201509,1,0," $6,033 ", $503 ,4
1176,00160000010Q685AAC,,Kokua Yacht Sales,92-100 Waipahe Place,Kapolei,HI,USA,96707,15003,21.333254,-158.119129,John Souch,12,201608,201509,1,0," $6,025 ", $502 ,4
2114,00160000010Q4dlAAC,,Coneys Marine,32 New York Ave,Huntington,NY,USA,11743,36103,40.888392,-73.415646,Jason White,12,201608,201509,1,0," $6,025 ", $502 ,4
2815,00160000010Q6smAAC,,Sea Marine,419 Jackson Street,Port Townsend,WA,USA,98368,53031,48.117987,-122.752855,Kirk Lamb,12,201608,201509,1,0," $6,025 ", $502 ,4
2115,00160000010Q4mPAAS,,Willis Marine Center,17 Mill Dam Road,Huntington,NY,USA,11743,36103,40.885666,-73.421259,Jason White,12,201608,201509,1,0," $6,017 ", $501 ,4
991,00160000010QC21AAG,,"Stellar Marine, Inc.",5208 Haines Rd.,Saint Petersburg,FL,USA,33714,12103,27.819322,-82.667232,Nickeshia Bowen,12,201608,201509,1,0," $6,012 ", $501 ,4
2032,00160000010Q50CAAS,,Horizon Marine,22 Sisson Street,Alexandria Bay,NY,USA,13607,36045,44.336105,-75.922127,Jason White,12,201608,201509,1,0," $6,009 ", $501 ,4
1319,00160000010Q4WTAA0,,"A & S Sales & Service, LLC",10407 Livingston Gilbert Court,Louisville,KY,USA,40223,21111,38.231042,-85.562792,Scott Rhodes,12,201608,201509,1,0," $6,007 ", $501 ,4
2887,00160000010Q4RDAA0,,La Conner Yacht Sales,PO BOX 680,La Conner,WA,USA,98257,53057,48.414123,-122.508364,Kirk Lamb,12,201608,201509,1,0," $6,007 ", $501 ,4
2965,00160000010Q5lvAAC,,Captain Jim's Yacht Sales -WI,5136 Sheridan Road,Kenosha,WI,USA,53140,55059,42.589482,-87.822979,Kirk Lamb,12,201608,201509,1,0," $6,007 ", $501 ,4
1752,00160000010QGoIAAW,,Palm Beach Motor Yachts USA,1866 Ottawa Beach Rd,Holland,MI,USA,49424,26139,42.790563,-86.18811,Charlie Jefferson,12,201608,201509,1,0," $6,000 ", $500 ,4
2807,00160000010Q759AAC,,Armstrong Marine Inc.,151 Octane Ln,Port Angeles,WA,USA,98362,53009,48.095503,-123.291218,Charlie Jefferson,12,201608,201509,1,0," $6,000 ", $500 ,4
2923,00160000010Q757AAC,,"Norstar Boats, Inc",1366 Roy Rd,Bellingham,WA,USA,98226,53073,48.667143,-122.4199,Patrick Sullivan,12,201608,201509,1,0," $6,000 ", $500 ,4
1383,00160000010Q4oCAAS,,Dimillo's Old Port Marina And Yacht,One Long Wharf,Portland,ME,USA,04104,23005,43.65592,-70.252493,Cheyanna Shoaf,1,201509,201509,0,11, $500 , $500 ,4
3945,0013200001GQm56AAD,,Central Marine Service,2501 72nd Street N,Saint Petersburg,FL,USA,33710,12103,27.788637,-82.72244,ckelley,1,201608,201608,1,0, $500 , $500 ,4
3946,0013200001GAmAdAAL,,USA Coastal Marine,5715 Seminole Blvd,Seminole,FL,USA,33772,12103,27.843349,-82.79307,ckelley,1,201608,201608,1,0, $500 , $500 ,4
2734,00160000010Q5iPAAS,,Kingsland Marine,9680 Osborne Turnpike,Henrico,VA,USA,23231,51087,37.400605,-77.382768,Nick Glass,2,201510,201509,0,10," $1,000 ", $500 ,4
3643,00160000010QJcDAAW,,Louisiana Publishing Company,3704 Cleveland Place,Metairie,LA,USA,70003,22051,30.01057,-90.206614,Lisa Brownell,2,201603,201602,0,5," $1,000 ", $500 ,4
1067,00160000010Q87xAAC,,Lucky Dog Marine,3618 Aberdeen Drive,Sarasota,FL,USA,34240,12115,27.302813,-82.428509,Nickeshia Bowen,3,201511,201509,0,9," $1,500 ", $500 ,4
2970,00160000010QCbcAAG,,Twin Cities Marine Inc,Po Box 126,Two Rivers,WI,USA,54241,55071,44.15388,-87.56925,Sarah Gregory,3,201511,201509,0,9," $1,500 ", $500 ,4
433,00160000010Q7dWAAS,,Sebastian Inlet Marina,8685 N US 1,Sebastian,FL,USA,32976,12009,27.869514,-80.495722,Carie Godfrey,4,201512,201509,0,8," $2,000 ", $500 ,4
489,00160000010QGkWAAW,,Browards Best Boat Sales,790 NW 1st Avenue,Deerfield Beach,FL,USA,33441,12011,26.327035,-80.103839,Carie Godfrey,4,201512,201509,0,8," $2,000 ", $500 ,4
1677,00160000010Q85lAAC,,Harborview Yacht Sales,"12935 West Bayshore Drive

Suite 105",Traverse City,MI,USA,49684,26055,44.90483,-85.408672,Shelli Monroe,4,201512,201509,0,8," $2,000 ", $500 ,4
2799,00160000010Q833AAC,,Sea D.A. Yacht Sales,"2100 Marina Shores Drive

Building 4 - Suite 108",Virginia Beach,VA,USA,23451,51810,36.849323,-76.017451,Nick Glass,4,201512,201509,0,8," $2,000 ", $500 ,4
71,00160000010QBtbAAG,,"Ski & Sports, Inc.",1711 W Highway 12,Rogers,AR,USA,72756,05007,36.317714,-94.134506,Lisa Brownell,6,201602,201509,0,6," $3,000 ", $500 ,4
2295,00160000010QJXZAA4,,Treasure Cove Marina,904 SE Catawba Rd,Port Clinton,OH,USA,43452,39123,41.509746,-82.859548,Shelli Monroe,6,201602,201509,0,6," $3,000 ", $500 ,4
1710,00160000010Q5Z7AAK,,Temptation Yacht Sales,49 Macomb Place Suite 14,Mount Clemens,MI,USA,48043,26099,42.598064,-82.878249,Shelli Monroe,7,201603,201509,0,5," $3,500 ", $500 ,4
1990,00160000010QGPUAA4,,Horizon Marine Group,3217 HIGHWAY 37E,Toms River,NJ,USA,08753,34029,39.949622,-74.121149,Nick Glass,7,201603,201509,0,5," $3,500 ", $500 ,4
2916,00160000010Q6D3AAK,,US Marine Sales,3525 Pacific Avenue,Olympia,WA,USA,98501,53067,47.041751,-122.846536,Courtney McManaway,9,201608,201509,1,0," $4,500 ", $500 ,4
1209,00160000017ASESAA4,,Rides Unlimited,908 E. Route 71,Newark,IL,USA,60541,17093,41.574139,-88.541229,Sarah Gregory,12,201608,201509,1,0," $6,000 ", $500 ,4
3609,00160000010Q4taAAC,,Turner Johnson Yacht Sales Group,704 53rd Avenue,Holland,MI,USA,49423,26139,42.770463,-86.193441,Scott Rhodes,8,201608,201601,1,0," $3,999 ", $500 ,4
789,00160000010Q7ZLAA0,,Marcali Yacht Brokerage,1401 Lee St Suite B,Fort Myers,FL,USA,33901,12071,26.645881,-81.868443,Whit Hall,12,201608,201509,1,0," $5,996 ", $500 ,4
637,0013200001AjaEbAAJ,,Inflatable Boats,3237 Van Buren Avenue,Naples,FL,USA,34112,12021,26.117797,-81.766822,Carie Godfrey,12,201608,201509,1,0," $5,994 ", $500 ,4
2326,00160000010Q5IHAA0,,H & H Marine,6408 Northwest 10th,Oklahoma City,OK,USA,73127,40109,35.478729,-97.623888,Lisa Brownell,12,201608,201509,1,0," $5,994 ", $499 ,4
3942,0013200001FgtZtAAJ,,Moto United,98 E 13800 S,Draper,UT,USA,84020,49035,40.500604,-111.888754,Benno Croucher,1,201608,201608,1,0, $499 , $499 ,4
3880,0013200001E4UPqAAN,,David Jones Yacht Brokerage at Rockport Marine,PO Box 203,Rockport,ME,USA,04856,23013,44.18452,-69.07615,Jason White,2,201608,201607,1,0, $998 , $499 ,4
1676,00160000010Q85lAAC,,Harborview Yacht Sales Inc,"12935 West Bayshore Drive

Suite 105",Traverse City,MI,USA,49684,26055,44.90483,-85.408672,Jason White,4,201512,201509,0,8," $1,996 ", $499 ,4
74,00160000010QCSAAA4,,Trader Bills Marine,Pob 2496,Hot Springs National Park,AR,USA,71914,05051,34.332484,-93.590924,JJ Aho,12,201608,201509,1,0," $5,984 ", $499 ,4
619,00160000010QAqkAAG,,Gulf To Lake Sales,705 S. Scarboro Avenue,Lecanto,FL,USA,34461,12017,28.853075,-82.473545,Nickeshia Bowen,12,201608,201509,1,0," $5,984 ", $499 ,4
1279,00160000010Q7SlAAK,,Hamilton Lake Marine,PO Box 159,Hamilton,IN,USA,46742,18151,41.572304,-84.897465,Zach Bower,12,201608,201509,1,0," $5,984 ", $499 ,4
1280,00160000010Q5SIAA0,,Dry Dock Marine Center,2195 West 175 North,Angola,IN,USA,46703,18151,41.665085,-85.032408,Zach Bower,12,201608,201509,1,0," $5,984 ", $499 ,4
1374,00160000010Q8H7AAK,,"Dockside Marine, LLC",15025 Hwy 1075,Bogalusa,LA,USA,70427,22117,30.739585,-89.875532,Lisa Brownell,12,201608,201509,1,0," $5,984 ", $499 ,4
1642,00160000010QBOrAAO,,Pier 7 Marina,963 E Midland St.,Bay City,MI,USA,48706,26017,43.601718,-83.894016,Zach Bower,12,201608,201509,1,0," $5,984 ", $499 ,4
1833,00160000010Q8FZAA0,,Central Crossing Marine,Po Box 486,Shell Knob,MO,USA,65747,29009,36.61066,-93.60428,JJ Aho,12,201608,201509,1,0," $5,984 ", $499 ,4
1886,00160000010QCTiAAO,,Premier Boating Center,3600 Cornhusker Hwy,Lincoln,NE,USA,68504,31109,40.842923,-96.670049,Sarah Gregory,12,201608,201509,1,0," $5,984 ", $499 ,4
1978,00160000010QDt1AAG,,Garden State Marina Inc,Po Box 1394  Rt 35 South,Point Pleasant Beach,NJ,USA,08742,34029,40.09123,-74.04791,Nick Glass,12,201608,201509,1,0," $5,984 ", $499 ,4
2332,00160000010QBWOAA4,,Nichols Marine,2208 S. Main Street,McAlester,OK,USA,74501,40121,34.909629,-95.773563,Lisa Brownell,12,201608,201509,1,0," $5,984 ", $499 ,4
2352,00160000010QC2xAAG,,Cascade Marine Center,14900 Southeast Stark St,Portland,OR,USA,97233,41051,45.51908,-122.51009,Courtney McManaway,12,201608,201509,1,0," $5,984 ", $499 ,4
2741,00160000010QDi3AAG,,Chesapeake Boat Basin,1686 Waverly Ave,Kilmarnock,VA,USA,22482,51103,37.701619,-76.356471,Nick Glass,12,201608,201509,1,0," $5,984 ", $499 ,4
1722,00160000010Q7VFAA0,,North Star Marine Group -MI,1652 Spruce Ct,Temperance,MI,USA,48182,26115,41.748068,-83.585627,Jason White,1,201509,201509,0,11, $498 , $498 ,4
283,00160000010Q4sjAAC,,Seaforth Yacht Sales,1677 Quivira Road,San Diego,CA,USA,92109,06073,32.763699,-117.234766,John Souch,12,201608,201509,1,0," $5,979 ", $498 ,4
2256,00160000010Q4WaAAK,,Harbor North -OH,400 Street PO Box 504,Huron,OH,USA,44839,39043,41.375658,-82.538619,Scott Rhodes,12,201608,201509,1,0," $5,979 ", $498 ,4
1177,00160000019WNRMAA4,,Honolulu Yacht Brokerage International LLC,P.O. Box 8247,Honolulu,HI,USA,96830,15003,24.859832,-168.021815,John Souch,12,201608,201509,1,0," $5,968 ", $497 ,4
1461,00160000010Q4fRAAS,,Free State Yachts,PO Box 220,Deale,MD,USA,20751,24003,38.786505,-76.550236,Scott Rhodes,12,201608,201509,1,0," $5,963 ", $497 ,4
278,0013200001A2BleAAF,,Sail San Diego Yachts,1071 Shafter Rd.,San Diego,CA,USA,92106,06073,32.720042,-117.229977,John Souch,12,201608,201509,1,0," $5,963 ", $497 ,4
3440,00160000010QCDfAAO,,Bob Feil Boats & Motors,2131 Sunset Hwy N,East Wenatchee,WA,USA,98802,53017,47.436898,-120.25742,dvalentine,12,201608,201509,1,0," $5,962 ", $497 ,4
1032,00160000010Q831AAC,,Full Throttle Marine Sales,5715 SEMINOLE BLVD,Seminole,FL,USA,33772,12103,27.824567,-82.786937,Nickeshia Bowen,12,201608,201509,1,0," $5,950 ", $496 ,4
1139,00160000010QDYyAAO,,Captains Choice Marine Inc,"c/o OneWater Marine Holdings LLC 

6275 Lanier Islands Parkway",Buford,GA,USA,30518,13135,34.121694,-83.977015,Christopher Thomas,12,201608,201509,1,0," $5,948 ", $496 ,4
3688,00160000010Q59LAAS,,Rhode River Marina Inc,3932 Germantown Road,Edgewater,MD,USA,21037,24003,38.892777,-76.52376,Nick Glass,6,201608,201603,1,0," $2,973 ", $495 ,4
2517,00160000010Q6OuAAK,,Anchor Marine Store,6630 Gen. Carl W. Stiner Hwy,Speedwell,TN,USA,37870,47025,36.387456,-83.780968,JJ Aho,9,201605,201509,0,3," $4,458 ", $495 ,4
755,00160000010QC22AAG,,Power Source Marine,10909 U.S. Highway 92,Seffner,FL,USA,33584,12057,27.99868,-82.31862,Nickeshia Bowen,12,201608,201509,1,0," $5,936 ", $495 ,4
866,00160000010Q5gGAAS,,Advantage Yacht Sales at Indiantown Marina,16300 SW Famel Ave,Indiantown,FL,USA,34956,12085,27.010669,-80.466987,Whit Hall,12,201608,201509,1,0," $5,935 ", $495 ,4
1847,00160000010Q5APAA0,,"Ozark Yacht Brokers, Inc.",PO Box 40,Lake Ozark,MO,USA,65049,29029,38.19864,-92.6388,Kirk Lamb,12,201608,201509,1,0," $5,935 ", $495 ,4
2097,00160000010Q4NiAAK,,White Water Boats,5500 Sunrise Highway,Sayville,NY,USA,11782,36103,40.765489,-73.079239,Jason White,12,201608,201509,1,0," $5,935 ", $495 ,4
2819,00160000010Q7qZAAS,,Port Gardner Yacht Brokerage,3213 W Wheeler #248,Seattle,WA,USA,98199,53033,47.63996,-122.398438,Kirk Lamb,12,201608,201509,1,0," $5,935 ", $495 ,4
5,00160000010Q7wNAAS,,Bill Thompson Yacht Sales,P.O. Box 201,Orange Beach,AL,USA,36561,01003,30.281046,-87.581457,Brooks Mclean,12,201608,201509,1,0," $5,934 ", $495 ,4
158,00160000010Q4XLAA0,,Marotta Yachts of Sausalito,100 Bay Street,Sausalito,CA,USA,94965,06041,37.857211,-122.480422,John Souch,12,201608,201509,1,0," $5,934 ", $495 ,4
1054,00160000010QJS8AAO,,Ft. Pierce Yacht Sales,1 Ave A,Fort Pierce,FL,USA,34950,12111,27.441379,-80.34281,Whit Hall,12,201608,201509,1,0," $5,933 ", $494 ,4
3525,00160000010QGRuAAO,,Muller Boats,1915 SW 21st Ave,Fort Lauderdale,FL,USA,33312,12011,26.099559,-80.170103,Whit Hall,10,201608,201511,1,0," $4,944 ", $494 ,4
2203,00160000010Q7i7AAC,,Bearing Marine Group,PO Box 16510,Wilmington,NC,USA,28408,37129,34.212707,-77.792177,Brooks Mclean,12,201608,201509,1,0," $5,931 ", $494 ,4
2236,00160000010QGPdAAO,,Grace Yachting Group,PO Box 6415,Raleigh,NC,USA,27628,37183,35.797692,-78.625265,Brooks Mclean,12,201608,201509,1,0," $5,926 ", $494 ,4
1393,00160000010Q4zVAAS,,"John M Williams Co., Inc",PO Box 80,Mount Desert,ME,USA,04660,23009,44.334692,-68.308737,Jason White,12,201608,201509,1,0," $5,923 ", $494 ,4
1678,00160000010Q4U5AAK,,SuperBrokers HQ,13310 S. West Bay Shore Drive,Traverse City,MI,USA,49684,26055,44.785251,-85.637881,Scott Rhodes,12,201608,201509,1,0," $5,916 ", $493 ,4
3260,00160000010QByTAAW,,Munson Ski & Marine,31695 N. Route 12,Round Lake,IL,USA,60073,17097,42.366253,-88.09647,MWS,10,201606,201509,0,2," $4,929 ", $493 ,4
582,00160000010QB9MAAW,,Supreme Marine & Export,3100 St Rd 84 Bay 102,Fort Lauderdale,FL,USA,33312,12011,26.117076,-80.153294,Carie Godfrey,12,201608,201509,1,0," $5,915 ", $493 ,4
2992,00160000010Q7MgAAK,,"Warner's Dock, Inc",1020 North Knowles Avenue,New Richmond,WI,USA,54017,55109,45.131944,-92.536242,Sarah Gregory,12,201608,201509,1,0," $5,910 ", $493 ,4
662,00160000010QGp1AAG,,NG Yachting,3301 NE 1st Ave Ste L201,Miami,FL,USA,33137,12025,25.806383,-80.19165,Whit Hall,12,201608,201509,1,0," $5,909 ", $492 ,4
1588,00160000010Q4TKAA0,,Sailboats Northeast Inc,"20 Doaks Lane

PO Box 924",Marblehead,MA,USA,01945,25009,42.500096,-70.836991,Jason White,12,201608,201509,1,0," $5,907 ", $492 ,4
454,00160000010Q5jbAAC,,Liberty Yacht & Charter,3151 N Course Lane #201,Pompano Beach,FL,USA,33069,12011,26.22609,-80.167964,Whit Hall,12,201608,201509,1,0," $5,903 ", $492 ,4
2378,00160000010QDltAAG,,Nye's Marina Service,Po Box 5062,Conneaut Lake,PA,USA,16316,42039,41.63561,-80.314786,Nick Glass,6,201602,201509,0,6," $2,950 ", $492 ,4
373,00160000010Q5knAAC,,Wilde Yacht Sales,39 Pratt St,Essex,CT,USA,06426,09007,41.353178,-72.38831,Jason White,12,201608,201509,1,0," $5,900 ", $492 ,4
221,00160000010QJiLAAW,,CHH Marine Services,"11383 Pyrites Way, Suite B",Rancho Cordova,CA,USA,95670,06067,38.615913,-121.253416,Courtney McManaway,12,201608,201509,1,0," $5,898 ", $491 ,4
2394,00160000010Q5XyAAK,,"Bakker Marine, Inc.",1394 Purdytown Tpke,Hawley,PA,USA,18428,42103,41.462659,-75.200116,Nick Glass,8,201608,201509,1,0," $3,930 ", $491 ,4
652,00160000010Q6zRAAS,,South Beach Yacht Sales,1521 Alton Road|Suite 545,Miami Beach,FL,USA,33139,12025,25.787832,-80.141209,Whit Hall,12,201608,201509,1,0," $5,895 ", $491 ,4
111,00160000010Q4vDAAS,,Discovery Bay Yacht Sales,1952 Cherry Hills Dr,Discovery Bay,CA,USA,94505,06013,37.898247,-121.586686,Roger Omalley,5,201601,201509,0,7," $2,455 ", $491 ,4
774,00160000010Q5goAAC,,"4Yacht, Inc.",Po Box 2068,Umatilla,FL,USA,32784,12069,28.925371,-81.680144,Whit Hall,12,201608,201509,1,0," $5,891 ", $491 ,4
402,00160000010Q4ghAAC,,"Johnstone Yachts, Inc.",231 North Stonington Road,Mystic,CT,USA,06355,09011,41.40208,-71.947448,Jason White,12,201608,201509,1,0," $5,889 ", $491 ,4
2707,00160000010Q4OmAAK,,Continental Yacht Sales,PO Box 27313,Salt Lake City,UT,USA,84127,49035,40.668068,-111.908297,John Souch,12,201608,201509,1,0," $5,889 ", $491 ,4
233,00160000010Q7VZAA0,,CA Yacht Sales International,955 Harbor Island Dr #160,San Diego,CA,USA,92101,06073,32.725093,-117.195724,John Souch,12,201608,201509,1,0," $5,887 ", $491 ,4
1753,00160000010Q4taAAC,,Active Yacht Brokerage - Tartan and C&C Yachts of Michigan,704 53rd Avenue,Holland,MI,USA,49423,26139,42.770463,-86.193441,Jason White,4,201512,201509,0,8," $1,962 ", $491 ,4
3642,00160000010QGmlAAG,,Victory Marine,5524 S. Ridgewood Ave,Port Orange,FL,USA,32127,12127,29.11828,-80.975214,Nickeshia Bowen,7,201608,201602,1,0," $3,433 ", $490 ,4
471,00160000010Q5LXAA0,,Marshall Marine Group,2402 N Riverside Drive,Pompano Beach,FL,USA,33062,12011,26.258527,-80.088908,Whit Hall,10,201606,201509,0,2," $4,903 ", $490 ,4
108,00160000010Q4QgAAK,,Helms Yacht Sales Inc,314 Tideway Dr.,Alameda,CA,USA,94501,06001,37.769437,-122.288137,John Souch,12,201608,201509,1,0," $5,880 ", $490 ,4
197,00160000010Q4NMAA0,,Art Brooks Sea Co.,"3101 Pacific Coast Hwy, Suite 212",Newport Beach,CA,USA,92663,06059,33.620767,-117.925617,John Souch,12,201608,201509,1,0," $5,880 ", $490 ,4
2619,00160000010Q54RAAS,,Lauderdale Yacht Sales-Tommy Tipton's,PO Box 1185,Kemah,TX,USA,77565,48167,29.54273,-95.02048,Kirk Lamb,12,201608,201509,1,0," $5,877 ", $490 ,4
2715,00160000010QBaQAAW,,Woodard Marine Inc,Po Box 130,Hydeville,VT,USA,05750,50021,43.599381,-73.25104,Cheyanna Shoaf,12,201608,201509,1,0," $5,875 ", $490 ,4
2209,00160000010Q53YAAS,,Atlantic Marine - Wrightsville Beach,101 Keel Street|PO Box 659,Wrightsville Beach,NC,USA,28480,37129,34.2085,-77.79637,Brooks Mclean,12,201608,201509,1,0," $5,873 ", $489 ,4
161,00160000010Q7chAAC,,Bearmark Yachts,PO Box 1370,Sausalito,CA,USA,94966,06041,38.068036,-122.740988,John Souch,12,201608,201509,1,0," $5,867 ", $489 ,4
1972,00160000010Q6FWAA0,,Holiday Harbor Yacht Sales,2 Shore Drive,Waretown,NJ,USA,08758,34029,39.799141,-74.180354,Scott Rhodes,12,201608,201509,1,0," $5,865 ", $489 ,4
2292,00160000010Q5u7AAC,,"Castaway Yacht Sales, LLC",5310 Port Clinton Eastern Road,Port Clinton,OH,USA,43452,39123,41.50888,-82.848241,Scott Rhodes,12,201608,201509,1,0," $5,865 ", $489 ,4
722,00160000010Q4P6AAK,,Dick Boger Yacht Sales,2305 Beach Blvd.|#106,Jacksonville Beach,FL,USA,32250,12031,30.288112,-81.416568,Brooks Mclean,12,201608,201509,1,0," $5,865 ", $489 ,4
239,00160000010Q5f6AAC,,Academy Yacht Sales,2040 Harbor Island Dr #104,San Diego,CA,USA,92101,06073,32.725012,-117.210141,John Souch,12,201608,201509,1,0," $5,859 ", $488 ,4
2160,00160000010Q4o4AAC,,Coral Bay Marina Yacht Sales & Service,4531 Arendell Street,Morehead City,NC,USA,28557,37031,34.731327,-76.781256,Brooks Mclean,12,201608,201509,1,0," $5,858 ", $488 ,4
3867,00160000010QE59AAG,,Stuart Yacht Sales,450 SW Salerno Road,Stuart,FL,USA,34997,12085,27.121339,-80.2591,Roger Herd,2,201608,201607,1,0, $976 , $488 ,4
372,00160000010Q7HSAA0,,"Island Cove Yacht Sales, LLC",47 Sunrise Ave,Old Saybrook,CT,USA,06475,09007,41.321008,-72.359307,Jason White,12,201608,201509,1,0," $5,855 ", $488 ,4
324,00160000010Q4PQAA0,,Executive Yacht & Ship Brokers,4560 Costa De Oro,Oxnard,CA,USA,93035,06111,34.180263,-119.231838,John Souch,12,201608,201509,1,0," $5,850 ", $488 ,4
1869,00160000010Q7YTAA0,,Safe Harbor Yacht Sales,6171 Hwy V,Saint Charles,MO,USA,63301,29183,38.865859,-90.521619,Kirk Lamb,12,201608,201509,1,0," $5,850 ", $488 ,4
269,00160000010Q4cyAAC,,Brokaw Yacht Sales,2608 Shelter Island Dr.,San Diego,CA,USA,92106,06073,32.720619,-117.22744,John Souch,12,201608,201509,1,0," $5,849 ", $487 ,4
602,00160000010Q4vfAAC,,AK Yachts,13711 Roanoke St.,Fort Lauderdale,FL,USA,33325,12011,26.105497,-80.331995,Whit Hall,12,201608,201509,1,0," $5,849 ", $487 ,4
1749,00160000010Q4ojAAC,,Holland Yacht Sales -MI,4608 Forest Lane,Holland,MI,USA,49423,26139,42.75524,-86.182382,Scott Rhodes,12,201608,201509,1,0," $5,848 ", $487 ,4
177,00160000010Q7QcAAK,,"Pacific Yacht Broker, Inc.","32565-B Golden Lantern Street

#341",Dana Point,CA,USA,92629,06059,33.465279,-117.69083,John Souch,12,201608,201509,1,0," $5,845 ", $487 ,4
2425,00160000010Q4YVAA0,,Nautor's Swan USA East,449 Thames Street Suite 307,Newport,RI,USA,02840,44005,41.481111,-71.314407,Jason White,12,201608,201509,1,0," $5,845 ", $487 ,4
1440,0013200001C7uPAAAZ,,Chesapeake Yacht Brokers,7366 Edgewood Road,Annapolis,MD,USA,21403,24003,38.958052,-76.481466,Scott Rhodes,12,201608,201509,1,0," $5,842 ", $487 ,4
21,00160000010Q4wUAAS,,Yacht South,PO Box 12171,Huntsville,AL,USA,35815,01089,34.733964,-86.522913,Brooks Mclean,12,201608,201509,1,0," $5,836 ", $486 ,4
